,Year,NOC,Sport,sport_num,isHost,TeamNum,AvgGoldRate,AvgMedalRate,medal_sport,gold_sport
20027,2016,QAT,EDR,2.0,0,8,0.0,0.0588235294117647,0,0
20028,2016,QAT,ATH,47.0,0,8,0.0,0.05,1,0
20029,2016,QAT,SWM,32.0,0,2,0.0,0.0,0,0
20030,2016,QAT,HBL,2.0,0,15,0.0,0.0588235294117647,0,0
20031,2016,QAT,BOX,13.0,0,2,0.0,0.0588235294117647,0,0
20032,2016,QAT,WLF,15.0,0,1,0.0,0.0588235294117647,0,0
20033,2016,QAT,TTE,4.0,0,1,0.0,0.0,0,0
20034,2016,QAT,VBV,2.0,0,2,0.0,0.0588235294117647,0,0
20035,2016,QAT,JUD,14.0,0,1,0.0,0.0588235294117647,0,0
20036,2016,UAE,WLF,15.0,0,1,0.0,0.0,0,0
20037,2016,UAE,SWM,32.0,0,2,0.0,0.0,0,0
20038,2016,UAE,SHO,15.0,0,3,0.0,0.0,0,0
20039,2016,UAE,ATH,47.0,0,2,0.0,0.0,0,0
20040,2016,UAE,CRD,4.0,0,1,0.0,0.0,0,0
20041,2016,UAE,JUD,14.0,0,3,0.0,0.0,1,0
20042,2016,MDA,TEN,5.0,0,1,0.0,0.02,0,0
20043,2016,MDA,ATH,47.0,0,9,0.0,0.0,0,0
20044,2016,MDA,WRF,12.0,0,3,0.0,0.0,0,0
20045,2016,MDA,WLF,15.0,0,3,0.0,0.2857142857142857,0,0
20046,2016,MDA,SWM,32.0,0,2,0.0,0.0,0,0
20047,2016,MDA,TKW,8.0,0,1,0.0,0.02,0,0
20048,2016,MDA,JUD,14.0,0,1,0.0,0.0,0,0
20049,2016,MDA,ARC,4.0,0,1,0.0,0.0,0,0
20050,2016,MDA,CSP,12.0,0,2,0.0,0.02,0,0
20051,2016,MRI,ATH,47.0,0,3,0.0,0.0,0,0
20052,2016,MRI,SWM,32.0,0,2,0.0,0.0,0,0
20053,2016,MRI,BOX,13.0,0,2,0.0,0.25,0,0
20054,2016,MRI,BDM,5.0,0,1,0.0,0.0,0,0
20055,2016,MRI,JUD,14.0,0,1,0.0,0.0,0,0
20056,2016,MRI,WLF,15.0,0,1,0.0,0.0,0,0
20057,2016,MRI,TRI,2.0,0,1,0.0,0.0,0,0
20058,2016,BUL,WRF,12.0,0,11,0.0,0.238095238095238,1,0
20059,2016,BUL,BOX,13.0,0,3,0.0,0.1666666666666666,0,0
20060,2016,BUL,SWM,32.0,0,4,0.0,0.0,0,0
20061,2016,BUL,SHO,15.0,0,7,0.0,0.0,0,0
20062,2016,BUL,ROW,14.0,0,2,0.3333333333333333,0.3333333333333333,0,0
20063,2016,BUL,ATH,47.0,0,12,0.0,0.0,1,0
20064,2016,BUL,TEN,5.0,0,2,0.0,0.0,0,0
20065,2016,BUL,JUD,14.0,0,2,0.0,0.0,0,0
20066,2016,BUL,CRD,4.0,0,1,0.0,0.0,0,0
20067,2016,BUL,GRY,2.0,0,6,0.0,0.0,5,0
20068,2016,BUL,CSP,12.0,0,3,0.0,0.0,0,0
20069,2016,BUL,MPN,2.0,0,1,0.0061728395061728,0.0493827160493827,0,0
20070,2016,BUL,FEN,10.0,0,1,0.0,0.0,0,0
20071,2016,BUL,BDM,5.0,0,3,0.0,0.0,0,0
20072,2016,SRB,WPO,2.0,0,13,0.0,1.0,13,13
20073,2016,SRB,SHO,15.0,0,18,0.0,0.074074074074074,0,0
20074,2016,SRB,ROW,14.0,0,4,0.0,0.0,0,0
20075,2016,SRB,BKB,2.0,0,24,0.0043290043290043,0.0303030303030303,24,0
20076,2016,SRB,TKW,8.0,0,2,0.3333333333333333,0.3333333333333333,1,0
20077,2016,SRB,VVO,2.0,0,12,0.0,0.0,12,0
20078,2016,SRB,SWM,32.0,0,8,0.0,0.0416666666666666,0,0
20079,2016,SRB,CRD,4.0,0,2,0.0,0.0,0,0
20080,2016,SRB,TEN,5.0,0,8,0.0,0.0625,0,0
20081,2016,SRB,ATH,47.0,0,13,0.0,0.0,1,0
20082,2016,SRB,WRF,12.0,0,3,0.0,0.0,1,1
20083,2016,SRB,CSP,12.0,0,18,0.0,0.0,2,0
20084,2016,SRB,TTE,4.0,0,1,0.0,0.0,0,0
20085,2016,SRB,JUD,14.0,0,1,0.0,0.0,0,0
20086,2016,VIN,ATH,47.0,0,2,0.0,0.0,0,0
20087,2016,VIN,SWM,32.0,0,2,0.0,0.0,0,0
20088,2016,AUT,SWA,2.0,0,2,0.0,0.0,0,0
20089,2016,AUT,JUD,14.0,0,5,0.0,0.1666666666666666,0,0
20090,2016,AUT,SWM,32.0,0,8,0.0,0.025,0,0
20091,2016,AUT,BDM,5.0,0,2,0.0,0.0,0,0
20092,2016,AUT,ARC,4.0,0,1,0.0,0.0163934426229508,0,0
20093,2016,AUT,DIV,8.0,0,1,0.0,0.0,0,0
20094,2016,AUT,ATH,47.0,0,6,0.0,0.0,0,0
20095,2016,AUT,SAL,10.0,0,8,0.0,0.0,2,0
20096,2016,AUT,CRD,4.0,0,5,0.0,0.0,0,0
20097,2016,AUT,VBV,2.0,0,4,0.0,0.0,0,0
20098,2016,AUT,GAR,14.0,0,4,0.0,0.0,0,0
20099,2016,AUT,TTE,4.0,0,10,0.0,0.0,0,0
20100,2016,AUT,TRI,2.0,0,3,0.0,0.0,0,0
20101,2016,AUT,SHO,15.0,0,9,0.0,0.0,0,0
20102,2016,AUT,WRF,12.0,0,1,0.0,0.0,0,0
20103,2016,AUT,CSP,12.0,0,5,0.0,0.125,0,0
20104,2016,AUT,ROW,14.0,0,3,0.0,0.0163934426229508,0,0
20105,2016,AUT,TEN,5.0,0,2,0.0,0.0,0,0
20106,2016,AUT,WLF,15.0,0,1,0.0,0.0163934426229508,0,0
20107,2016,AUT,EDR,2.0,0,1,0.0,0.0,0,0
20108,2016,AUT,FEN,10.0,0,1,0.0,0.0,0,0
20109,2016,AUT,GRY,2.0,0,1,0.0,0.0,0,0
20110,2016,AUT,GLF,2.0,0,2,0.0,0.0163934426229508,0,0
20111,2016,CRC,VBV,2.0,0,2,0.0,0.0,0,0
20112,2016,CRC,CRD,4.0,0,3,0.0,0.0,0,0
20113,2016,CRC,ATH,47.0,0,4,0.0,0.0,0,0
20114,2016,CRC,TRI,2.0,0,1,0.0,0.0,0,0
20115,2016,CRC,SWM,32.0,0,1,0.0,0.0,0,0
20116,2016,CRC,JUD,14.0,0,1,0.0,0.0,0,0
20117,2016,SUD,ATH,47.0,0,3,0.0,0.0833333333333333,0,0
20118,2016,SUD,SWM,32.0,0,2,0.0,0.0,0,0
20119,2016,SUD,JUD,14.0,0,1,0.0,0.0666666666666666,0,0
20120,2016,MAD,ATH,47.0,0,2,0.0,0.0,0,0
20121,2016,MAD,SWM,32.0,0,2,0.0,0.0,0,0
20122,2016,MAD,JUD,14.0,0,1,0.0,0.0,0,0
20123,2016,MAD,WLF,15.0,0,1,0.0,0.0,0,0
20124,2016,PAK,ATH,47.0,0,2,0.0,0.0,0,0
20125,2016,PAK,SWM,32.0,0,2,0.0,0.0,0,0
20126,2016,PAK,SHO,15.0,0,2,0.0,0.0,0,0
20127,2016,PAK,JUD,14.0,0,1,0.0,0.0,0,0
20128,2016,CHA,ATH,47.0,0,2,0.0,0.0,0,0
20129,2016,BIH,ATH,47.0,0,5,0.0,0.0,0,0
20130,2016,BIH,TEN,5.0,0,2,0.0,0.0,0,0
20131,2016,BIH,SWM,32.0,0,2,0.0,0.0,0,0
20132,2016,BIH,JUD,14.0,0,1,0.0,0.0,0,0
20133,2016,BIH,SHO,15.0,0,1,0.0,0.0,0,0
20134,2016,PHI,SWM,32.0,0,2,0.0,0.0,0,0
20135,2016,PHI,TKW,8.0,0,1,0.0,0.0,0,0
20136,2016,PHI,WLF,15.0,0,2,0.0,0.0,1,0
20137,2016,PHI,ATH,47.0,0,3,0.0,0.0,0,0
20138,2016,PHI,BOX,13.0,0,2,0.0,0.0,0,0
20139,2016,PHI,TTE,4.0,0,1,0.0,0.0,0,0
20140,2016,PHI,JUD,14.0,0,1,0.0,0.0,0,0
20141,2016,PHI,GLF,2.0,0,1,0.0,0.0,0,0
20142,2016,CAY,SAL,10.0,0,1,0.0,0.0,0,0
20143,2016,CAY,SWM,32.0,0,2,0.0,0.0,0,0
20144,2016,CAY,ATH,47.0,0,2,0.0,0.0,0,0
20145,2016,SYR,TTE,4.0,0,1,0.0,0.0,0,0
20146,2016,SYR,WLF,15.0,0,1,0.0,0.0,0,0
20147,2016,SYR,SWM,32.0,0,2,0.0,0.0,0,0
20148,2016,SYR,ATH,47.0,0,2,0.0,0.0,0,0
20149,2016,SYR,JUD,14.0,0,1,0.0,0.0,0,0
20150,2016,JAM,ATH,47.0,0,70,0.1101694915254237,0.3305084745762712,30,11
20151,2016,JAM,SWM,32.0,0,2,0.0,0.0,0,0
20152,2016,JAM,DIV,8.0,0,1,0.0703125,0.1875,0,0
20153,2016,JAM,GAR,14.0,0,4,0.0703125,0.1875,0,0
20154,2016,EST,SWM,32.0,0,2,0.0,0.0,0,0
20155,2016,EST,WRF,12.0,0,3,0.0,0.5,0,0
20156,2016,EST,ATH,47.0,0,18,0.04,0.08,0,0
20157,2016,EST,FEN,10.0,0,8,0.0,0.0,0,0
20158,2016,EST,ROW,14.0,0,4,0.0,0.1538461538461538,4,0
20159,2016,EST,CRD,4.0,0,2,0.0,0.0,0,0
20160,2016,EST,SAL,10.0,0,5,0.0,0.0,0,0
20161,2016,EST,TRI,2.0,0,1,0.0,0.0,0,0
20162,2016,EST,JUD,14.0,0,1,0.0,0.0,0,0
20163,2016,EST,BDM,5.0,0,2,0.0,0.0,0,0
20164,2016,EST,ARC,4.0,0,1,0.0,0.0,0,0
20165,2016,EST,SHO,15.0,0,1,0.0,0.0,0,0
20166,2016,EST,WLF,15.0,0,1,0.0112359550561797,0.0449438202247191,0,0
20167,2016,SEY,BOX,13.0,0,1,0.0,0.0,0,0
20168,2016,SEY,ATH,47.0,0,2,0.0,0.0,0,0
20169,2016,SEY,WLF,15.0,0,1,0.0,0.0,0,0
20170,2016,SEY,JUD,14.0,0,1,0.0,0.0,0,0
20171,2016,SEY,SAL,10.0,0,3,0.0,0.0,0,0
20172,2016,SEY,SWM,32.0,0,2,0.0,0.0,0,0
20173,2016,ECU,ATH,47.0,0,18,0.0,0.04,0,0
20174,2016,ECU,WRF,12.0,0,2,0.0,0.0,0,0
20175,2016,ECU,SWM,32.0,0,3,0.0,0.0,0,0
20176,2016,ECU,TRI,2.0,0,1,0.0,0.0,0,0
20177,2016,ECU,CRD,4.0,0,2,0.0,0.0,0,0
20178,2016,ECU,BOX,13.0,0,4,0.0,0.0,0,0
20179,2016,ECU,WLF,15.0,0,3,0.0,0.0,0,0
20180,2016,ECU,CSP,12.0,0,1,0.0,0.0,0,0
20181,2016,ECU,JUD,14.0,0,3,0.0,0.0,0,0
20182,2016,ECU,SHO,15.0,0,1,0.0,0.0,0,0
20183,2016,ECU,ROW,14.0,0,1,0.0,0.0161290322580645,0,0
20184,2016,ECU,EDR,2.0,0,1,0.0,0.0,0,0
20185,2016,PAN,GAR,14.0,0,4,0.0769230769230769,0.0769230769230769,0,0
20186,2016,PAN,BOX,13.0,0,1,0.0,0.0,0,0
20187,2016,PAN,TKW,8.0,0,1,0.0,0.0,0,0
20188,2016,PAN,ATH,47.0,0,3,0.2,0.2,0,0
20189,2016,PAN,SWM,32.0,0,2,0.0,0.0,0,0
20190,2016,PAN,FEN,10.0,0,1,0.0,0.0,0,0
20191,2016,PAN,SHO,15.0,0,2,0.0769230769230769,0.0769230769230769,0,0
20192,2016,GAB,SWM,32.0,0,1,0.0,0.04,0,0
20193,2016,GAB,ATH,47.0,0,2,0.0,0.0,0,0
20194,2016,GAB,JUD,14.0,0,2,0.0,0.0,0,0
20195,2016,GAB,TKW,8.0,0,1,0.0,0.5,0,0
20196,2016,BAH,ATH,47.0,0,31,0.0816326530612244,0.2244897959183673,6,1
20197,2016,BAH,SWM,32.0,0,6,0.0,0.0,0,0
20198,2016,BAH,ROW,14.0,0,1,0.0161290322580645,0.0483870967741935,0,0
20199,2016,ISR,SAL,10.0,0,6,0.0,0.0714285714285714,0,0
20200,2016,ISR,TKW,8.0,0,1,0.0,0.0,0,0
20201,2016,ISR,GLF,2.0,0,1,0.0,0.0086206896551724,0,0
20202,2016,ISR,CRD,4.0,0,2,0.0,0.0086206896551724,0,0
20203,2016,ISR,JUD,14.0,0,7,0.0,0.0,2,0
20204,2016,ISR,ATH,47.0,0,8,0.0,0.0,0,0
20205,2016,ISR,TRI,2.0,0,1,0.0,0.0086206896551724,0,0
20206,2016,ISR,GRY,2.0,0,6,0.0,0.0,0,0
20207,2016,ISR,SWA,2.0,0,2,0.0,0.0,0,0
20208,2016,ISR,SWM,32.0,0,17,0.0,0.0,0,0
20209,2016,ISR,WRF,12.0,0,1,0.0,0.0086206896551724,0,0
20210,2016,ISR,WLF,15.0,0,1,0.0,0.0086206896551724,0,0
20211,2016,ISR,SHO,15.0,0,2,0.0,0.0,0,0
20212,2016,ISR,TEN,5.0,0,1,0.0,0.0,0,0
20213,2016,ISR,GAR,14.0,0,2,0.0,0.0,0,0
20214,2016,ISR,BDM,5.0,0,1,0.0,0.0,0,0
20215,2016,THA,BDM,5.0,0,7,0.0,0.0,0,0
20216,2016,THA,GLF,2.0,0,4,0.0208333333333333,0.1041666666666666,0,0
20217,2016,THA,BOX,13.0,0,5,0.0909090909090909,0.2727272727272727,0,0
20218,2016,THA,SAL,10.0,0,4,0.0,0.0,0,0
20219,2016,THA,WLF,15.0,0,9,0.0714285714285714,0.1428571428571428,4,2
20220,2016,THA,CRD,4.0,0,2,0.0,0.0,0,0
20221,2016,THA,SWM,32.0,0,2,0.0,0.0,0,0
20222,2016,THA,TKW,8.0,0,3,0.0,0.3333333333333333,2,0
20223,2016,THA,ATH,47.0,0,4,0.0,0.0,0,0
20224,2016,THA,SHO,15.0,0,9,0.0,0.0,0,0
20225,2016,THA,TTE,4.0,0,3,0.0,0.0,0,0
20226,2016,THA,ROW,14.0,0,2,0.0,0.0,0,0
20227,2016,THA,TEN,5.0,0,2,0.0,0.0,0,0
20228,2016,THA,ARC,4.0,0,1,0.0,0.0,0,0
20229,2016,THA,JUD,14.0,0,1,0.0,0.0,0,0
20230,2016,BOT,ATH,47.0,0,11,0.0,0.1,0,0
20231,2016,BOT,JUD,14.0,0,1,0.0,0.0666666666666666,0,0
20232,2016,BOT,SWM,32.0,0,2,0.0,0.0,0,0
20233,2016,ROT,ATH,47.0,0,6,0.0,0.0,0,0
20234,2016,ROT,SWM,32.0,0,4,0.0,0.0,0,0
20235,2016,ROT,JUD,14.0,0,2,0.0,0.0,0,0
20236,2016,KOR,JUD,14.0,0,12,0.1071428571428571,0.25,3,0
20237,2016,KOR,GLF,2.0,0,6,0.0405616224648986,0.0982839313572542,1,1
20238,2016,KOR,HOC,2.0,0,16,0.0,0.0,0,0
20239,2016,KOR,SWM,32.0,0,11,0.024390243902439,0.0975609756097561,0,0
20240,2016,KOR,ATH,47.0,0,17,0.0,0.0,0,0
20241,2016,KOR,BDM,5.0,0,14,0.0689655172413793,0.2758620689655172,2,0
20242,2016,KOR,VVO,2.0,0,12,0.0,0.0,0,0
20243,2016,KOR,ARC,4.0,0,12,0.4583333333333333,0.7083333333333334,9,8
20244,2016,KOR,CSP,12.0,0,3,0.0,0.0,0,0
20245,2016,KOR,FEN,10.0,0,25,0.1282051282051282,0.4102564102564102,2,1
20246,2016,KOR,FBL,2.0,0,17,0.0,0.5294117647058824,0,0
20247,2016,KOR,HBL,2.0,0,15,0.0,0.2456140350877192,0,0
20248,2016,KOR,SAL,10.0,0,4,0.0,0.0,0,0
20249,2016,KOR,BOX,13.0,0,1,0.0,0.2857142857142857,0,0
20250,2016,KOR,WLF,15.0,0,7,0.1052631578947368,0.1578947368421052,1,0
20251,2016,KOR,SHO,15.0,0,20,0.0975609756097561,0.1707317073170731,2,1
20252,2016,KOR,CRD,4.0,0,12,0.0,0.0,0,0
20253,2016,KOR,TKW,8.0,0,5,0.625,0.75,5,2
20254,2016,KOR,TTE,4.0,0,10,0.0,0.391304347826087,0,0
20255,2016,KOR,MPN,2.0,0,3,0.0,0.0,0,0
20256,2016,KOR,EDR,2.0,0,1,0.0,0.0,0,0
20257,2016,KOR,ROW,14.0,0,2,0.0,0.0,0,0
20258,2016,KOR,WRF,12.0,0,5,0.05,0.1,1,0
20259,2016,KOR,GAR,14.0,0,30,0.0135135135135135,0.027027027027027,0,0
20260,2016,KOR,GRY,2.0,0,1,0.0,0.0,0,0
20261,2016,KOR,DIV,8.0,0,2,0.0,0.0,0,0
20262,2016,DEN,ROW,14.0,0,13,0.3,0.65,6,0
20263,2016,DEN,CRD,4.0,0,15,0.0303030303030303,0.1818181818181818,7,0
20264,2016,DEN,BDM,5.0,0,9,0.0,0.1818181818181818,3,0
20265,2016,DEN,ATH,47.0,0,8,0.0,0.0,1,0
20266,2016,DEN,FBL,2.0,0,17,0.0155642023346303,0.0622568093385214,0,0
20267,2016,DEN,SWM,32.0,0,27,0.0,0.02,5,1
20268,2016,DEN,SAL,10.0,0,11,0.1052631578947368,0.2631578947368421,3,0
20269,2016,DEN,HBL,2.0,0,14,0.0,0.0,14,14
20270,2016,DEN,EDR,2.0,0,8,0.0,0.2142857142857142,0,0
20271,2016,DEN,SHO,15.0,0,4,0.0,0.1428571428571428,0,0
20272,2016,DEN,TTE,4.0,0,1,0.0,0.0,0,0
20273,2016,DEN,CSP,12.0,0,9,0.0,0.125,1,0
20274,2016,DEN,GLF,2.0,0,4,0.0155642023346303,0.0622568093385214,0,0
20275,2016,DEN,WRF,12.0,0,1,0.0,0.0,1,0
20276,2016,DEN,TRI,2.0,0,1,0.0,0.0,0,0
20277,2016,DEN,TEN,5.0,0,1,0.0,0.0,0,0
20278,2016,CPV,ATH,47.0,0,2,0.0,0.0,0,0
20279,2016,CPV,TKW,8.0,0,1,0.0,0.0,0,0
20280,2016,CPV,GRY,2.0,0,1,0.0,0.0,0,0
20281,2016,CPV,BOX,13.0,0,1,0.0,0.0,0,0
20282,2016,POL,ATH,47.0,0,73,0.0161290322580645,0.032258064516129,3,1
20283,2016,POL,ROW,14.0,0,26,0.0869565217391304,0.217391304347826,6,2
20284,2016,POL,WRF,12.0,0,8,0.0,0.1538461538461538,1,0
20285,2016,POL,SWM,32.0,0,37,0.0,0.0,0,0
20286,2016,POL,VVO,2.0,0,12,0.0,0.0,0,0
20287,2016,POL,SAL,10.0,0,7,0.0,0.0909090909090909,0,0
20288,2016,POL,HBL,2.0,0,15,0.0,0.0,0,0
20289,2016,POL,CRD,4.0,0,24,0.0,0.0344827586206896,2,0
20290,2016,POL,SHO,15.0,0,9,0.0,0.0526315789473684,0,0
20291,2016,POL,WLF,15.0,0,3,0.0526315789473684,0.1578947368421052,0,0
20292,2016,POL,VBV,2.0,0,6,0.0,0.0,0,0
20293,2016,POL,BDM,5.0,0,5,0.0,0.0,0,0
20294,2016,POL,TTE,4.0,0,10,0.0,0.0,0,0
20295,2016,POL,CSP,12.0,0,19,0.0,0.0888888888888888,3,0
20296,2016,POL,BOX,13.0,0,2,0.0,0.0,0,0
20297,2016,POL,TEN,5.0,0,9,0.0,0.0,0,0
20298,2016,POL,TRI,2.0,0,1,0.0,0.0,0,0
20299,2016,POL,FEN,10.0,0,8,0.0,0.1212121212121212,0,0
20300,2016,POL,GAR,14.0,0,4,0.0625,0.0625,0,0
20301,2016,POL,ARC,4.0,0,1,0.0,0.0,0,0
20302,2016,POL,MPN,2.0,0,3,0.0,0.0,1,0
20303,2016,POL,TKW,8.0,0,2,0.0,0.0,0,0
20304,2016,POL,JUD,14.0,0,4,0.0,0.0,0,0
20305,2016,POL,EDR,2.0,0,1,0.0,0.0,0,0
20306,2016,DOM,ATH,47.0,0,14,0.0555555555555555,0.1111111111111111,0,0
20307,2016,DOM,ARC,4.0,0,1,0.0317460317460317,0.0634920634920634,0,0
20308,2016,DOM,WLF,15.0,0,3,0.0,0.0,0,0
20309,2016,DOM,BOX,13.0,0,2,0.1111111111111111,0.1111111111111111,0,0
20310,2016,DOM,TEN,5.0,0,1,0.0317460317460317,0.0634920634920634,0,0
20311,2016,DOM,TKW,8.0,0,3,0.0,0.5,1,0
20312,2016,DOM,SHO,15.0,0,1,0.0,0.0,0,0
20313,2016,DOM,EDR,2.0,0,1,0.0317460317460317,0.0634920634920634,0,0
20314,2016,DOM,JUD,14.0,0,1,0.0,0.0,0,0
20315,2016,DOM,SWM,32.0,0,2,0.0,0.0,0,0
20316,2016,DOM,CRD,4.0,0,1,0.0317460317460317,0.0634920634920634,0,0
20317,2016,HUN,WPO,2.0,0,26,0.25,0.25,0,0
20318,2016,HUN,TEN,5.0,0,3,0.0,0.0,0,0
20319,2016,HUN,WRF,12.0,0,8,0.0,0.25,0,0
20320,2016,HUN,BOX,13.0,0,2,0.0,0.0,0,0
20321,2016,HUN,ATH,47.0,0,19,0.0263157894736842,0.0263157894736842,1,0
20322,2016,HUN,SWM,32.0,0,60,0.019047619047619,0.0571428571428571,7,3
20323,2016,HUN,SAL,10.0,0,5,0.0,0.0,0,0
20324,2016,HUN,FEN,10.0,0,13,0.0357142857142857,0.0714285714285714,7,2
20325,2016,HUN,JUD,14.0,0,8,0.0,0.1428571428571428,0,0
20326,2016,HUN,CSP,12.0,0,22,0.25,0.575,7,7
20327,2016,HUN,SHO,15.0,0,14,0.0,0.0,0,0
20328,2016,HUN,MPN,2.0,0,4,0.0,0.125,0,0
20329,2016,HUN,TRI,2.0,0,4,0.0,0.0,0,0
20330,2016,HUN,GAR,14.0,0,6,0.0625,0.0625,0,0
20331,2016,HUN,ROW,14.0,0,3,0.0,0.0,0,0
20332,2016,HUN,DIV,8.0,0,1,0.0,0.0,0,0
20333,2016,HUN,TTE,4.0,0,3,0.0,0.0,0,0
20334,2016,HUN,WLF,15.0,0,1,0.0,0.0,0,0
20335,2016,HUN,CRD,4.0,0,1,0.0,0.0,0,0
20336,2016,HUN,BDM,5.0,0,1,0.026378896882494,0.0671462829736211,0,0
20337,2016,CZE,ROW,14.0,0,10,0.037037037037037,0.1111111111111111,1,0
20338,2016,CZE,ATH,47.0,0,26,0.03125,0.046875,1,0
20339,2016,CZE,CRD,4.0,0,12,0.0384615384615384,0.0384615384615384,1,0
20340,2016,CZE,SWM,32.0,0,17,0.0,0.0,0,0
20341,2016,CZE,FEN,10.0,0,2,0.0220820189274447,0.056782334384858,0,0
20342,2016,CZE,SWA,2.0,0,2,0.0,0.0,0,0
20343,2016,CZE,CSP,12.0,0,17,0.0,0.35,6,0
20344,2016,CZE,TRI,2.0,0,1,0.0,0.0,0,0
20345,2016,CZE,WRF,12.0,0,1,0.0,0.0,0,0
20346,2016,CZE,VBV,2.0,0,2,0.0,0.0,0,0
20347,2016,CZE,TEN,5.0,0,13,0.0,0.0666666666666666,5,0
20348,2016,CZE,SHO,15.0,0,9,0.0625,0.125,0,0
20349,2016,CZE,TTE,4.0,0,4,0.0,0.0,0,0
20350,2016,CZE,GAR,14.0,0,6,0.0,0.0,0,0
20351,2016,CZE,JUD,14.0,0,3,0.0,0.0,1,1
20352,2016,CZE,MPN,2.0,0,3,0.1666666666666666,0.1666666666666666,0,0
20353,2016,CZE,BDM,5.0,0,2,0.0,0.0,0,0
20354,2016,CZE,SAL,10.0,0,3,0.0,0.0,0,0
20355,2016,CZE,WLF,15.0,0,1,0.0,0.0,0,0
20356,2016,CZE,GLF,2.0,0,1,0.0220820189274447,0.056782334384858,0,0
20357,2016,BEN,FEN,10.0,0,1,0.0,0.0,0,0
20358,2016,BEN,SWM,32.0,0,2,0.0,0.0,0,0
20359,2016,BEN,JUD,14.0,0,1,0.0,0.0,0,0
20360,2016,BEN,ATH,47.0,0,2,0.0,0.0,0,0
20361,2016,URU,JUD,14.0,0,1,0.0,0.0,0,0
20362,2016,URU,ATH,47.0,0,6,0.0,0.0,0,0
20363,2016,URU,TEN,5.0,0,1,0.0,0.0,0,0
20364,2016,URU,SAL,10.0,0,4,0.0,0.0,0,0
20365,2016,URU,ROW,14.0,0,1,0.0,0.0,0,0
20366,2016,URU,SWM,32.0,0,2,0.0,0.0,0,0
20367,2016,URU,EDR,2.0,0,1,0.0,0.0,0,0
20368,2016,URU,WLF,15.0,0,1,0.0,0.0,0,0
20369,2016,LAT,ATH,47.0,0,13,0.0,0.0263157894736842,0,0
20370,2016,LAT,SAL,10.0,0,1,0.0194174757281553,0.0485436893203883,0,0
20371,2016,LAT,JUD,14.0,0,2,0.0,0.0,0,0
20372,2016,LAT,WRF,12.0,0,1,0.0,0.0,0,0
20373,2016,LAT,CSP,12.0,0,3,0.0,0.0,0,0
20374,2016,LAT,SWM,32.0,0,2,0.0,0.0,0,0
20375,2016,LAT,WLF,15.0,0,2,0.0,0.5,0,0
20376,2016,LAT,MPN,2.0,0,1,0.0,0.0,0,0
20377,2016,LAT,TEN,5.0,0,1,0.0,0.0,0,0
20378,2016,LAT,VBV,2.0,0,2,0.0,0.3333333333333333,0,0
20379,2016,LAT,CRD,4.0,0,4,0.1818181818181818,0.1818181818181818,0,0
20380,2016,LAT,SHO,15.0,0,1,0.0,0.0,0,0
20381,2016,AND,SWM,32.0,0,1,0.0,0.0,0,0
20382,2016,AND,SHO,15.0,0,1,0.0,0.0,0,0
20383,2016,AND,ATH,47.0,0,1,0.0,0.0,0,0
20384,2016,AND,JUD,14.0,0,1,0.0,0.0,0,0
20385,2016,CYP,ATH,47.0,0,8,0.0,0.0,0,0
20386,2016,CYP,SHO,15.0,0,2,0.0,0.0,0,0
20387,2016,CYP,CRD,4.0,0,1,0.0,0.0,0,0
20388,2016,CYP,GAR,14.0,0,6,0.0,0.032258064516129,0,0
20389,2016,CYP,SWM,32.0,0,2,0.0,0.0,0,0
20390,2016,CYP,SAL,10.0,0,2,0.0,0.1666666666666666,0,0
20391,2016,COM,SWM,32.0,0,2,0.0,0.0,0,0
20392,2016,COM,ATH,47.0,0,2,0.0,0.0,0,0
20393,2016,LBA,SWM,32.0,0,2,0.0,0.0,0,0
20394,2016,LBA,ARC,4.0,0,1,0.0,0.0,0,0
20395,2016,LBA,JUD,14.0,0,1,0.0,0.0,0,0
20396,2016,LBA,ROW,14.0,0,1,0.0,0.0,0,0
20397,2016,LBA,ATH,47.0,0,1,0.0,0.0,0,0
20398,2016,LBA,TKW,8.0,0,1,0.0,0.0,0,0
20399,2016,HKG,SWM,32.0,0,12,0.0,0.0,0,0
20400,2016,HKG,CRD,4.0,0,6,0.0,0.1,0,0
20401,2016,HKG,ATH,47.0,0,2,0.0,0.0,0,0
20402,2016,HKG,GLF,2.0,0,1,0.0,0.0098039215686274,0,0
20403,2016,HKG,BDM,5.0,0,7,0.0,0.0,0,0
20404,2016,HKG,SAL,10.0,0,2,0.0,0.0,0,0
20405,2016,HKG,FEN,10.0,0,3,0.0,0.0,0,0
20406,2016,HKG,ROW,14.0,0,4,0.0,0.0,0,0
20407,2016,HKG,TTE,4.0,0,10,0.0,0.0,0,0
20408,2016,LCA,SWM,32.0,0,1,0.0,0.0,0,0
20409,2016,LCA,ATH,47.0,0,3,0.0,0.0,0,0
20410,2016,LCA,SAL,10.0,0,1,0.0,0.0,0,0
20411,2016,MOZ,JUD,14.0,0,1,0.0,0.0,0,0
20412,2016,MOZ,CSP,12.0,0,4,0.0,0.0,0,0
20413,2016,MOZ,ATH,47.0,0,1,0.0,0.0,0,0
20414,2016,MOZ,SWM,32.0,0,2,0.0,0.0,0,0
20415,2016,FSM,SWM,32.0,0,2,0.0,0.0,0,0
20416,2016,FSM,BOX,13.0,0,1,0.0,0.0,0,0
20417,2016,FSM,ATH,47.0,0,2,0.0,0.0,0,0
