,Name,Year,NOC,Sport,Sex,isHost,TeamNum,AvgGoldRate,AvgMedalRate,LastMedal,Medal,gold,total_medal
229970,Keturah Orji,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229971,Leonard Korir,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229972,Mckenzie Long,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229973,Maggie Malone-hardin,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229974,Michael Norman,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,Gold,No medal,0,0
229975,Michael Norman,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,Gold,Gold,0,0
229976,Payton Otterdahl,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229977,Russell Robinson,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229978,Salif Mane,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229979,Sam Mattis,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229980,McEWEN Shelby,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,Silver,0,0
229981,McLAUGHLIN-LEVRONE Sydney,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,Gold,0,0
229982,McLAUGHLIN-LEVRONE Sydney,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,Gold,0,0
229983,Whittni Morgan,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229984,Yared Nuguse,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,Bronze,0,0
229985,Courtney Wayment,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229986,Allie Wilson,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229987,Bridget Williams,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229988,Curtis Thompson,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229989,Clayton Young,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229990,Donald Scott,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229991,Emily Sisson,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229992,Gabrielle Thomas,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,Silver,Gold,0,0
229993,Gabrielle Thomas,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,Silver,Gold,0,0
229994,Gabrielle Thomas,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,Silver,Gold,0,0
229995,Harrison Williams,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229996,Jaida Ross,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229997,Jayden Ulrich,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229998,Juliette Whittaker,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
229999,Jacob Wooten,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230000,Kenneth Rooks,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,Silver,0,0
230001,Kendal Williams,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230002,Matthew Wilkinson,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230003,Raven Saunders,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,Silver,No medal,0,0
230004,Rudy Winkler,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230005,Twanisha Terry,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230006,Twanisha Terry,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,Gold,0,0
230007,Vernon Turner,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230008,Zachery Ziemek,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230009,Rachel Glenn,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230010,Nico Young,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230011,Aaliyah Butler,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230012,Aaliyah Butler,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,Gold,0,0
230013,Jasmine Jones,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230014,Isabella Whittaker,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,Silver,0,0
230015,Parker Valby,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230016,James Corrigan,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230017,Jeremiah Davis,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230018,Quincy Wilson,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,Gold,0,0
230019,Quincy Wilson,2028,USA,ATH,M,1,154,0.17197452229299362,0.3503184713375796,No medal,Silver,0,0
230020,Brynn King,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230021,Grace Stark,2028,USA,ATH,F,1,154,0.17197452229299362,0.3503184713375796,No medal,No medal,0,0
230022,Hayley Wong,2028,BRU,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
230023,Zeke Chan,2028,BRU,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
230024,Firdaus Ar-rasyid,2028,BRU,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
230025,Khadija Krimi,2028,TUN,ROW,F,0,3,0.0,0.0,No medal,No medal,0,0
230026,Selma Dhaouadi,2028,TUN,ROW,F,0,3,0.0,0.0,No medal,No medal,0,0
230027,Mohamed Taieb,2028,TUN,ROW,M,0,3,0.0,0.0,No medal,No medal,0,0
230028,Olfa Charni,2028,TUN,SHO,F,0,1,0.0,0.0,No medal,No medal,0,0
230029,Rihab Elwalid,2028,TUN,ARC,F,0,1,0.0,0.0,No medal,No medal,0,0
230030,Ghailene Khattali,2028,TUN,CSP,M,0,1,0.0,0.0,No medal,No medal,0,0
230031,Salim Jemai,2028,TUN,CSL,M,0,3,0.0,0.0,No medal,No medal,0,0
230032,Salim Jemai,2028,TUN,CSL,M,0,3,0.0,0.0,No medal,No medal,0,0
230033,Salim Jemai,2028,TUN,CSL,M,0,3,0.0,0.0,No medal,No medal,0,0
230034,Yasmine Daghfous,2028,TUN,FEN,F,0,2,0.0,0.07692307692307693,No medal,No medal,0,0
230035,Fares Ferjani,2028,TUN,FEN,M,0,2,0.0,0.07692307692307693,No medal,Silver,0,0
230036,Ahmed Jaziri,2028,TUN,ATH,M,0,3,0.0,0.0,No medal,No medal,0,0
230037,Marwa Bouzayani,2028,TUN,ATH,F,0,3,0.0,0.0,No medal,No medal,0,0
230038,Amin Jhinaoui,2028,TUN,ATH,M,0,3,0.0,0.0,No medal,No medal,0,0
230039,Ahmed Jaouadi,2028,TUN,OWS,M,0,4,0.0,0.0,No medal,No medal,0,0
230040,Ahmed Jaouadi,2028,TUN,OWS,M,0,4,0.0,0.0,No medal,No medal,0,0
230041,Ahmed Jaouadi,2028,TUN,OWS,M,0,4,0.0,0.0,No medal,No medal,0,0
230042,Ahmed Jaouadi,2028,TUN,OWS,M,0,4,0.0,0.0,No medal,No medal,0,0
230043,Karem Ben,2028,TUN,WLF,M,0,1,0.0,0.0,No medal,No medal,0,0
230044,Sarra Mzougui,2028,TUN,JUD,F,0,2,0.0,0.0,No medal,No medal,0,0
230045,Oumaima Bedioui,2028,TUN,JUD,F,0,2,0.0,0.0,No medal,No medal,0,0
230046,Siwar Bouseta,2028,TUN,WRF,F,0,3,0.0,0.0,No medal,No medal,0,0
230047,Souleymen Nasr,2028,TUN,WRF,M,0,3,0.0,0.0,No medal,No medal,0,0
230048,Zaineb Sghaier,2028,TUN,WRF,F,0,3,0.0,0.0,No medal,No medal,0,0
230049,Khalil Jendoubi,2028,TUN,TKW,M,0,4,0.2,0.6,Silver,Bronze,0,0
230050,Firas Katoussi,2028,TUN,TKW,M,0,4,0.2,0.6,No medal,Gold,0,0
230051,Chaima Toumi,2028,TUN,TKW,F,0,4,0.2,0.6,No medal,No medal,0,0
230052,Ikram Dhahri,2028,TUN,TKW,F,0,4,0.2,0.6,No medal,No medal,0,0
230054,Moez Echargui,2028,TUN,TEN,M,0,1,0.0,0.0,No medal,No medal,0,0
230055,Jamila Boulakbech,2028,TUN,SWM,F,0,1,0.3333333333333333,0.3333333333333333,No medal,No medal,0,0
230056,Santiago Catrofe,2028,URU,ATH,M,0,3,0.0,0.0,No medal,No medal,0,0
230057,Pia Fernandez,2028,URU,ATH,F,0,3,0.0,0.0,No medal,No medal,0,0
230058,Emiliano Lasa,2028,URU,ATH,M,0,3,0.0,0.0,No medal,No medal,0,0
230059,Valentin Otero,2028,URU,CSP,M,0,1,0.0,0.0,No medal,No medal,0,0
230060,Eric Fagundez,2028,URU,CRD,M,0,1,0.0,0.0,No medal,No medal,0,0
230061,Alain Aprahamian,2028,URU,JUD,M,0,1,0.0,0.0,No medal,No medal,0,0
230062,Leo Nolles,2028,URU,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
230063,Nicole Frank,2028,URU,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
230064,Bruno Cetraro,2028,URU,ROW,M,0,1,0.0,0.0,No medal,No medal,0,0
230065,Felipe Arcos,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230066,Dante Soto,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230067,Baltazar Amaya,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230068,Diego Ardao,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230069,Bautista Basso,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230070,Ignacio Facciolo,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230071,Juan Gonzalez,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230072,Tomas Etcheverry,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230073,Valentin Grille,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230074,Guillermo Lijtenstein,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230075,Mateo Vinals,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230076,Koba Brazionis,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230077,Manuel Tafernaberry,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230078,Mc James,2028,URU,RU7,M,0,14,0.0,0.0,No medal,No medal,0,0
230079,Sara Grippoli,2028,URU,TKW,F,0,1,0.0,0.0,No medal,No medal,0,0
230080,Fernando Diz,2028,URU,SAL,M,0,3,0.0,0.0,No medal,No medal,0,0
230081,Dolores Moreira,2028,URU,SAL,F,0,3,0.0,0.0,No medal,No medal,0,0
230082,Hernan Umpierre,2028,URU,SAL,M,0,3,0.0,0.0,No medal,No medal,0,0
230083,Rosina Randafiarison,2028,MAD,WLF,F,0,1,0.0,0.0,No medal,No medal,0,0
230084,Jonathan Raharvel,2028,MAD,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
230085,Antsa Rabejaona,2028,MAD,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
230086,Fabio Rakotoarimanana,2028,MAD,TTE,M,0,1,0.0,0.0,No medal,No medal,0,0
230087,Laura Rasoanaivo,2028,MAD,JUD,F,0,1,0.0,0.0,No medal,No medal,0,0
230088,Sidonie Fiadanantsoa,2028,MAD,ATH,F,0,2,0.0,0.0,No medal,No medal,0,0
230089,Vatomanga Gardiner,2028,MAD,ATH,M,0,2,0.0,0.0,No medal,No medal,0,0
230090,Matchiko Guimendego,2028,CAF,JUD,F,0,1,0.0,0.0,No medal,No medal,0,0
230091,Terence Tengue,2028,CAF,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
230092,Marine Andet,2028,CAF,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
230093,Herve Toumandji,2028,CAF,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
230094,Teresa Bonvalot,2028,POR,SRF,F,0,2,0.0,0.0,No medal,No medal,0,0
230095,Yolanda Hopkins,2028,POR,SRF,F,0,2,0.0,0.0,No medal,No medal,0,0
230096,Melanie Santos,2028,POR,TRI,F,0,4,0.0,0.0,No medal,No medal,0,0
230097,Maria Tome,2028,POR,TRI,F,0,4,0.0,0.0,No medal,No medal,0,0
230098,Ricardo Batista,2028,POR,TRI,M,0,4,0.0,0.0,No medal,No medal,0,0
230099,Vasco Vilaca,2028,POR,TRI,M,0,4,0.0,0.0,No medal,No medal,0,0
230100,Gustavo Ribeiro,2028,POR,SKB,M,0,2,0.0,0.0,No medal,No medal,0,0
230101,Thomas Augusto,2028,POR,SKB,M,0,2,0.0,0.0,No medal,No medal,0,0
230102,Carolina Joao,2028,POR,SAL,F,0,4,0.0,0.0,No medal,No medal,0,0
230103,Diogo Costa,2028,POR,SAL,M,0,4,0.0,0.0,No medal,No medal,0,0
230104,Eduardo Marques,2028,POR,SAL,M,0,4,0.0,0.0,No medal,No medal,0,0
230105,Mafalda Pires,2028,POR,SAL,F,0,4,0.0,0.0,No medal,No medal,0,0
230106,Daniela Campos,2028,POR,CRD,F,0,5,0.0,0.0,No medal,No medal,0,0
230107,Nelson Oliveira,2028,POR,CRD,M,0,5,0.0,0.0,No medal,No medal,0,0
230108,Nelson Oliveira,2028,POR,CRD,M,0,5,0.0,0.0,No medal,No medal,0,0
230109,Rui Costa,2028,POR,CRD,M,0,5,0.0,0.0,No medal,No medal,0,0
230110,Rui Costa,2028,POR,CRD,M,0,5,0.0,0.0,No medal,No medal,0,0
230111,Iuri Leitao,2028,POR,CTR,M,0,6,0.2857142857142857,0.42857142857142855,No medal,Gold,0,0
230112,Iuri Leitao,2028,POR,CTR,M,0,6,0.2857142857142857,0.42857142857142855,No medal,Silver,0,0
230113,Ivo Oliveira,2028,POR,CTR,M,0,6,0.2857142857142857,0.42857142857142855,No medal,No medal,0,0
230114,Maria Martins,2028,POR,CTR,F,0,6,0.2857142857142857,0.42857142857142855,No medal,No medal,0,0
230115,Rui Oliveira,2028,POR,CTR,M,0,6,0.2857142857142857,0.42857142857142855,No medal,Gold,0,0
230116,Rui Oliveira,2028,POR,CTR,M,0,6,0.2857142857142857,0.42857142857142855,No medal,No medal,0,0
230117,Raquel Queiros,2028,POR,MTB,F,0,1,0.0,0.0,No medal,No medal,0,0
230118,Francisco Cabral,2028,POR,TEN,M,0,4,0.0,0.0,No medal,No medal,0,0
230119,Francisco Cabral,2028,POR,TEN,M,0,4,0.0,0.0,No medal,No medal,0,0
230120,Nuno Borges,2028,POR,TEN,M,0,4,0.0,0.0,No medal,No medal,0,0
230121,Nuno Borges,2028,POR,TEN,M,0,4,0.0,0.0,No medal,No medal,0,0
230122,Fu Yu,2028,POR,TTE,F,0,7,0.0,0.0,No medal,No medal,0,0
230123,Jieni Shao,2028,POR,TTE,F,0,7,0.0,0.0,No medal,No medal,0,0
230124,Joao Geraldo,2028,POR,TTE,M,0,7,0.0,0.0,No medal,No medal,0,0
230125,Marcos Freitas,2028,POR,TTE,M,0,7,0.0,0.0,No medal,No medal,0,0
230126,Marcos Freitas,2028,POR,TTE,M,0,7,0.0,0.0,No medal,No medal,0,0
230127,Tiago Apolonia,2028,POR,TTE,M,0,7,0.0,0.0,No medal,No medal,0,0
230128,Tiago Apolonia,2028,POR,TTE,M,0,7,0.0,0.0,No medal,No medal,0,0
230129,Fernando Pimenta,2028,POR,CSP,M,0,4,0.0,0.07692307692307693,Bronze,No medal,0,0
230130,Joao Ribeiro,2028,POR,CSP,M,0,4,0.0,0.07692307692307693,No medal,No medal,0,0
230131,Messias Baptista,2028,POR,CSP,M,0,4,0.0,0.07692307692307693,No medal,No medal,0,0
230132,Teresa Portela,2028,POR,CSP,F,0,4,0.0,0.07692307692307693,No medal,No medal,0,0
230133,de Agate,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230134,Ana Cabecinha,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230135,Catia Azevedo,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230136,Eliana Bandeira,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230137,Binta Diallo,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230138,Francisco Belo,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230139,Irina Rodrigues,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230140,Isaac Nader,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230141,Pedro Buaro,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230142,Joao Coelho,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230143,Leandro Ramos,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230144,Liliana Ca,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230145,Dorcas Bazolo,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230146,Dorcas Bazolo,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230147,Mariana Machado,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230148,Pedro Pichardo,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,Gold,Silver,0,0
230149,Salome Afonso,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230150,Samuel Barata,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230151,Susana Santos,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230152,Tiago Pereira,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230153,Tsanko Arnaudov,2028,POR,ATH,M,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230154,Vitoria Oliveira,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230155,Jessica Inchude,2028,POR,ATH,F,0,23,0.022727272727272728,0.06818181818181818,No medal,No medal,0,0
230156,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230157,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230158,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230159,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230160,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230161,Filipa Martins,2028,POR,GAR,F,0,6,0.0,0.0,No medal,No medal,0,0
230162,Gabriel Albuquerque,2028,POR,GTR,M,0,1,0.0,0.0,No medal,No medal,0,0
230163,Antonio Vale,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230164,Antonio Vale,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230165,Duarte Seabra,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230166,Pedro Moreira,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230167,Pedro Moreira,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230168,Maria Caetano,2028,POR,EDR,F,0,10,0.0,0.0,No medal,No medal,0,0
230169,Maria Caetano,2028,POR,EDR,F,0,10,0.0,0.0,No medal,No medal,0,0
230170,Ralao Duarte,2028,POR,EDR,F,0,10,0.0,0.0,No medal,No medal,0,0
230171,Ralao Duarte,2028,POR,EDR,F,0,10,0.0,0.0,No medal,No medal,0,0
230172,Manuel Grave,2028,POR,EDR,M,0,10,0.0,0.0,No medal,No medal,0,0
230173,Barbara Timo,2028,POR,JUD,F,0,7,0.0,0.13333333333333333,No medal,No medal,0,0
230174,Catarina Costa,2028,POR,JUD,F,0,7,0.0,0.13333333333333333,No medal,No medal,0,0
230175,Joao Fernando,2028,POR,JUD,M,0,7,0.0,0.13333333333333333,No medal,No medal,0,0
230176,Jorge Fonseca,2028,POR,JUD,M,0,7,0.0,0.13333333333333333,Bronze,No medal,0,0
230177,Patricia Sampaio,2028,POR,JUD,F,0,7,0.0,0.13333333333333333,No medal,Bronze,0,0
230178,Rochele Nunes,2028,POR,JUD,F,0,7,0.0,0.13333333333333333,No medal,No medal,0,0
230179,Tais Pina,2028,POR,JUD,F,0,7,0.0,0.13333333333333333,No medal,No medal,0,0
230180,Angelica Andre,2028,POR,OWS,F,0,1,0.0,0.0,No medal,No medal,0,0
230181,Camila Rebelo,2028,POR,SWM,F,0,6,0.0,0.0,No medal,No medal,0,0
230182,Diogo Matos,2028,POR,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
230183,Diogo Matos,2028,POR,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
230184,Diogo Matos,2028,POR,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
230185,Miguel Nascimento,2028,POR,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
230186,Joao Costa,2028,POR,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
230187,VANESSA,2028,POR,BKG,F,0,1,0.0,0.0,No medal,No medal,0,0
230188,Ines Coelho,2028,POR,SHO,F,0,1,0.0,0.0,No medal,No medal,0,0
230189,Shantoshi Shrestha,2028,NEP,ATH,F,0,1,0.0,0.0,No medal,No medal,0,0
230190,Alexander Shah,2028,NEP,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
230191,Duana Lama,2028,NEP,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
230192,Prince Dahal,2028,NEP,BDM,M,0,1,0.0,0.0,No medal,No medal,0,0
230193,Sushmita Nepal,2028,NEP,SHO,F,0,1,0.0,0.0,No medal,No medal,0,0
230194,Manita Shrestha,2028,NEP,JUD,F,0,1,0.0,0.0,No medal,No medal,0,0
230195,Santoo Shrestha,2028,NEP,TTE,M,0,1,0.0,0.0,No medal,No medal,0,0
230196,Yentou Ho,2028,HKG,SWM,M,0,18,0.0,0.125,No medal,No medal,0,0
230197,Yentou Ho,2028,HKG,SWM,M,0,18,0.0,0.125,No medal,No medal,0,0
230198,Stephanie Au,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230199,Stephanie Au,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230200,Stephanie Au,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230201,Mei Cheng,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230202,Mei Cheng,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230203,Bernadette Haughey,2028,HKG,SWM,F,0,18,0.0,0.125,Silver,Bronze,0,0
230204,Bernadette Haughey,2028,HKG,SWM,F,0,18,0.0,0.125,Silver,Bronze,0,0
230205,Bernadette Haughey,2028,HKG,SWM,F,0,18,0.0,0.125,Silver,No medal,0,0
230206,Natalie Kan,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230207,Natalie Kan,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230208,Natalie Kan,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230209,Lam Tam,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230210,Lam Tam,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230211,Lam Tam,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230212,Cindy Cheung,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230213,Cindy Cheung,2028,HKG,SWM,F,0,18,0.0,0.125,No medal,No medal,0,0
230214,Yiu Lee,2028,HKG,BDM,M,0,6,0.0,0.0,No medal,No medal,0,0
230215,Man Tang,2028,HKG,BDM,M,0,6,0.0,0.0,No medal,No medal,0,0
230216,Happy Lo,2028,HKG,BDM,F,0,6,0.0,0.0,No medal,No medal,0,0
230217,Suet Tse,2028,HKG,BDM,F,0,6,0.0,0.0,No medal,No medal,0,0
230218,Ting Yeung,2028,HKG,BDM,F,0,6,0.0,0.0,No medal,No medal,0,0
230219,Lam Yeung,2028,HKG,BDM,F,0,6,0.0,0.0,No medal,No medal,0,0
230220,Hung Shek,2028,HKG,GAR,M,0,2,0.0,0.0,No medal,No medal,0,0
230221,Hung Shek,2028,HKG,GAR,M,0,2,0.0,0.0,No medal,No medal,0,0
230222,Vincent Lau,2028,HKG,CRD,M,0,3,0.0,0.0,No medal,No medal,0,0
230223,Wing Lee,2028,HKG,CRD,F,0,3,0.0,0.0,No medal,No medal,0,0
230224,Wing Lee,2028,HKG,CRD,F,0,3,0.0,0.0,No medal,No medal,0,0
230225,Yin Cheng,2028,HKG,SAL,M,0,5,0.0,0.0,No medal,No medal,0,0
230226,Ching Ma,2028,HKG,SAL,F,0,5,0.0,0.0,No medal,No medal,0,0
230227,Williams Aylsworth,2028,HKG,SAL,M,0,5,0.0,0.0,No medal,No medal,0,0
230228,Luke Sakai,2028,HKG,SAL,M,0,5,0.0,0.0,No medal,No medal,0,0
230229,Nicholas Halliday,2028,HKG,SAL,M,0,5,0.0,0.0,No medal,No medal,0,0
230230,Long Ng,2028,HKG,TRI,M,0,1,0.0,0.0,No medal,No medal,0,0
230231,Chun Chiu,2028,HKG,ROW,M,0,1,0.0,0.0,No medal,No medal,0,0
230232,Lee Wong,2028,HKG,JUD,F,0,1,0.0,0.0,No medal,No medal,0,0
230233,Ting Wong,2028,HKG,TTE,M,0,8,0.0,0.15,No medal,No medal,0,0
230234,Ting Wong,2028,HKG,TTE,M,0,8,0.0,0.15,No medal,No medal,0,0
230235,Kem Doo,2028,HKG,TTE,F,0,8,0.0,0.15,Bronze,No medal,0,0
230236,Kem Doo,2028,HKG,TTE,F,0,8,0.0,0.15,Bronze,No medal,0,0
230237,Kem Doo,2028,HKG,TTE,F,0,8,0.0,0.15,Bronze,No medal,0,0
230238,Ching Lee,2028,HKG,TTE,F,0,8,0.0,0.15,Bronze,No medal,0,0
230239,Chengzhu Zhu,2028,HKG,TTE,F,0,8,0.0,0.15,No medal,No medal,0,0
